Date,Close
2022-11-28 00:27:15.542276,100.0
2022-11-29 00:27:15.542276,100.66716308824157
2022-11-30 00:27:15.542276,101.36584761795429
2022-12-01 00:27:15.542276,100.99453439560052
2022-12-02 00:27:15.542276,101.46951955150183
2022-12-05 00:27:15.542276,101.52683227489781
2022-12-06 00:27:15.542276,101.38815276101273
2022-12-07 00:27:15.542276,101.75867466953282
2022-12-08 00:27:15.542276,101.99476171863378
2022-12-09 00:27:15.542276,102.26426768401387
2022-12-12 00:27:15.542276,102.34652937428582
2022-12-13 00:27:15.542276,103.19329645124418
2022-12-14 00:27:15.542276,103.61848251608215
2022-12-15 00:27:15.542276,103.6130239241223
2022-12-16 00:27:15.542276,103.13151728007367
2022-12-19 00:27:15.542276,102.76889568226153
2022-12-20 00:27:15.542276,103.27319002615396
2022-12-21 00:27:15.542276,103.47285437140424
2022-12-22 00:27:15.542276,103.42666272441444
2022-12-23 00:27:15.542276,103.68228750569108
2022-12-26 00:27:15.542276,104.64599286820602
2022-12-27 00:27:15.542276,104.63322271859148
2022-12-28 00:27:15.542276,104.43357463781406
2022-12-29 00:27:15.542276,104.76010123984234
2022-12-30 00:27:15.542276,103.88396967115973
2023-01-02 00:27:15.542276,103.43092013256975
2023-01-03 00:27:15.542276,104.03311763041197
2023-01-04 00:27:15.542276,104.21909079613134
2023-01-05 00:27:15.542276,103.50490639810377
2023-01-06 00:27:15.542276,104.03744533052559
2023-01-09 00:27:15.542276,104.63407065050468
2023-01-10 00:27:15.542276,105.55325633999905
2023-01-11 00:27:15.542276,104.76154937408975
2023-01-12 00:27:15.542276,104.23866270676389
2023-01-13 00:27:15.542276,104.6314413506552
2023-01-16 00:27:15.542276,104.53420473397021
2023-01-17 00:27:15.542276,104.84590187649832
2023-01-18 00:27:15.542276,105.67888249952954
2023-01-19 00:27:15.542276,104.90046289574177
2023-01-20 00:27:15.542276,105.47720802162712
2023-01-23 00:27:15.542276,105.4960547935611
2023-01-24 00:27:15.542276,106.45125391900042
2023-01-25 00:27:15.542276,106.14208420760683
2023-01-26 00:27:15.542276,106.18929029626523
2023-01-27 00:27:15.542276,106.33918891809813
2023-01-30 00:27:15.542276,107.05758683862858
2023-01-31 00:27:15.542276,107.19230271607411
2023-02-01 00:27:15.542276,107.03341730279189
2023-02-02 00:27:15.542276,106.4695733839693
2023-02-03 00:27:15.542276,106.8848971726007
2023-02-06 00:27:15.542276,106.13532261984658
2023-02-07 00:27:15.542276,107.08636690824514
2023-02-08 00:27:15.542276,108.04973300922939
2023-02-09 00:27:15.542276,108.42597059322298
2023-02-10 00:27:15.542276,108.47654954148585
2023-02-13 00:27:15.542276,107.50213239311383
2023-02-14 00:27:15.542276,107.84237507188872
2023-02-15 00:27:15.542276,106.8589209240994
2023-02-16 00:27:15.542276,107.23977575098243
2023-02-17 00:27:15.542276,106.61069177019044
2023-02-20 00:27:15.542276,106.487386521115
