Date,Close
2022-11-28 00:27:15.542276,100.0
2022-11-29 00:27:15.542276,100.44694210866636
2022-11-30 00:27:15.542276,100.10972364528774
2022-12-01 00:27:15.542276,99.1698264857762
2022-12-02 00:27:15.542276,98.67232381602348
2022-12-05 00:27:15.542276,99.4204464403809
2022-12-06 00:27:15.542276,99.52807004734248
2022-12-07 00:27:15.542276,100.46970940194669
2022-12-08 00:27:15.542276,99.80647573843994
2022-12-09 00:27:15.542276,100.03211365781802
2022-12-12 00:27:15.542276,100.54065021866403
2022-12-13 00:27:15.542276,100.93370286695988
2022-12-14 00:27:15.542276,100.20676873121143
2022-12-15 00:27:15.542276,99.88260502597375
2022-12-16 00:27:15.542276,99.33390020106204
2022-12-19 00:27:15.542276,99.63455887467322
2022-12-20 00:27:15.542276,99.62247679990811
2022-12-21 00:27:15.542276,98.80319789051212
2022-12-22 00:27:15.542276,99.53075947721088
2022-12-23 00:27:15.542276,99.24417278868184
2022-12-26 00:27:15.542276,98.28323781644175
2022-12-27 00:27:15.542276,98.41212536738828
2022-12-28 00:27:15.542276,98.43991009151718
2022-12-29 00:27:15.542276,99.31820716086418
2022-12-30 00:27:15.542276,99.40439976880117
2023-01-02 00:27:15.542276,100.05519856803579
2023-01-03 00:27:15.542276,99.30367397700033
2023-01-04 00:27:15.542276,99.0683177453368
2023-01-05 00:27:15.542276,99.23960593725263
2023-01-06 00:27:15.542276,99.70013427194384
2023-01-09 00:27:15.542276,99.8351616418342
2023-01-10 00:27:15.542276,99.04040499736168
2023-01-11 00:27:15.542276,98.78831850065856
2023-01-12 00:27:15.542276,98.1320752048859
2023-01-13 00:27:15.542276,98.91084207722909
2023-01-16 00:27:15.542276,98.98786452852845
2023-01-17 00:27:15.542276,98.78302967230336
2023-01-18 00:27:15.542276,98.88100371808123
2023-01-19 00:27:15.542276,98.32249687863897
2023-01-20 00:27:15.542276,98.08087840090985
2023-01-23 00:27:15.542276,97.96664474281224
2023-01-24 00:27:15.542276,97.30698138241443
2023-01-25 00:27:15.542276,98.25593508415066
2023-01-26 00:27:15.542276,98.00209172583519
2023-01-27 00:27:15.542276,97.37935700257205
2023-01-30 00:27:15.542276,97.3089097712179
2023-01-31 00:27:15.542276,97.36689495983535
2023-02-01 00:27:15.542276,97.28497492644125
2023-02-02 00:27:15.542276,98.23128320837196
2023-02-03 00:27:15.542276,98.18582968871381
2023-02-06 00:27:15.542276,97.41002891542577
2023-02-07 00:27:15.542276,97.62817586535282
2023-02-08 00:27:15.542276,98.59579114504228
2023-02-09 00:27:15.542276,99.18204551811107
2023-02-10 00:27:15.542276,99.99377866931937
2023-02-13 00:27:15.542276,99.35689818272613
2023-02-14 00:27:15.542276,99.36800084183997
2023-02-15 00:27:15.542276,99.53203956994939
2023-02-16 00:27:15.542276,98.98600032200564
2023-02-17 00:27:15.542276,98.95502047416736
2023-02-20 00:27:15.542276,98.17899401138108
2023-02-21 00:27:15.542276,98.28367971576338
2023-02-22 00:27:15.542276,97.7410867039368
2023-02-23 00:27:15.542276,97.66710997046846
2023-02-24 00:27:15.542276,98.0742700611102
2023-02-27 00:27:15.542276,97.28375374334627
2023-02-28 00:27:15.542276,97.85488455955756
2023-03-01 00:27:15.542276,97.88701381034015
2023-03-02 00:27:15.542276,98.46778541747172
2023-03-03 00:27:15.542276,98.63767273686041
2023-03-06 00:27:15.542276,97.84903448850562
2023-03-07 00:27:15.542276,96.90414293101112
2023-03-08 00:27:15.542276,97.24228435731477
2023-03-09 00:27:15.542276,96.84083475046668
2023-03-10 00:27:15.542276,96.84527020775556
2023-03-13 00:27:15.542276,96.70986684466924
2023-03-14 00:27:15.542276,96.34974058800779
2023-03-15 00:27:15.542276,96.66715124060063
2023-03-16 00:27:15.542276,96.01024861194179
2023-03-17 00:27:15.542276,96.63995547037293
2023-03-20 00:27:15.542276,97.08216998534449
2023-03-21 00:27:15.542276,96.556961353019
2023-03-22 00:27:15.542276,96.77471706847753
2023-03-23 00:27:15.542276,96.18614203451015
2023-03-24 00:27:15.542276,95.45230874175921
2023-03-27 00:27:15.542276,94.84049774623674
2023-03-28 00:27:15.542276,95.54767171696167
2023-03-29 00:27:15.542276,94.61802272781574
2023-03-30 00:27:15.542276,93.78312473814236
2023-03-31 00:27:15.542276,93.3151559310901
2023-04-03 00:27:15.542276,92.75920785655318
2023-04-04 00:27:15.542276,93.3383517902666
2023-04-05 00:27:15.542276,92.94662102087004
2023-04-06 00:27:15.542276,92.42984398975976
2023-04-07 00:27:15.542276,91.67167135744191
2023-04-10 00:27:15.542276,91.79166261661842
2023-04-11 00:27:15.542276,91.5005478740862
2023-04-12 00:27:15.542276,91.4339767546131
2023-04-13 00:27:15.542276,91.2426807624987
2023-04-14 00:27:15.542276,91.12222118735113
2023-04-17 00:27:15.542276,90.13652092927491
2023-04-18 00:27:15.542276,91.06250776996501
2023-04-19 00:27:15.542276,90.62768531373152
2023-04-20 00:27:15.542276,90.60947824650553
2023-04-21 00:27:15.542276,90.35948802468606
2023-04-24 00:27:15.542276,89.41811332186357
2023-04-25 00:27:15.542276,90.24558501277241
2023-04-26 00:27:15.542276,90.32248863113516
2023-04-27 00:27:15.542276,90.89113541123585
2023-04-28 00:27:15.542276,90.32476138080311
2023-05-01 00:27:15.542276,89.96007716362732
2023-05-02 00:27:15.542276,90.65977733861479
2023-05-03 00:27:15.542276,91.55071032054536
2023-05-04 00:27:15.542276,91.37520009342232
2023-05-05 00:27:15.542276,91.71673612758671
2023-05-08 00:27:15.542276,91.2046849866161
2023-05-09 00:27:15.542276,92.00506752972767
2023-05-10 00:27:15.542276,91.39896000447814
2023-05-11 00:27:15.542276,90.7392496266635
2023-05-12 00:27:15.542276,91.3658937646219
2023-05-15 00:27:15.542276,91.76753752660905
2023-05-16 00:27:15.542276,91.07135324587323
2023-05-17 00:27:15.542276,90.68722554822462
2023-05-18 00:27:15.542276,91.14880246988353
2023-05-19 00:27:15.542276,92.14534007268544
2023-05-22 00:27:15.542276,92.42862484518805
2023-05-23 00:27:15.542276,92.19510721192147
2023-05-24 00:27:15.542276,91.73467852278587
2023-05-25 00:27:15.542276,90.81057833881182
2023-05-26 00:27:15.542276,91.1593723321144
2023-05-29 00:27:15.542276,90.61110642113383
2023-05-30 00:27:15.542276,90.92338092641968
2023-05-31 00:27:15.542276,90.0186900872176
2023-06-01 00:27:15.542276,90.18244966660843
2023-06-02 00:27:15.542276,90.65431056907914
2023-06-05 00:27:15.542276,90.50669326417531
2023-06-06 00:27:15.542276,90.42205128009026
2023-06-07 00:27:15.542276,90.0301195757722
2023-06-08 00:27:15.542276,90.81205141429398
2023-06-09 00:27:15.542276,90.94837765687632
2023-06-12 00:27:15.542276,90.64562685206717
2023-06-13 00:27:15.542276,89.65734635388955
2023-06-14 00:27:15.542276,90.6003489879017
2023-06-15 00:27:15.542276,90.51397725006528
2023-06-16 00:27:15.542276,89.80318691392851
