Date,Close
2022-11-28 00:27:15.542276,100.0
2022-11-29 00:27:15.542276,99.36795840232679
2022-11-30 00:27:15.542276,100.20505594945905
2022-12-01 00:27:15.542276,100.74157516581637
2022-12-02 00:27:15.542276,100.4311424218064
2022-12-05 00:27:15.542276,99.54213641055111
2022-12-06 00:27:15.542276,98.97729571331305
2022-12-07 00:27:15.542276,98.83292171738078
2022-12-08 00:27:15.542276,99.1849909014358
2022-12-09 00:27:15.542276,99.60498948207356
2022-12-12 00:27:15.542276,100.54216820523702
2022-12-13 00:27:15.542276,100.46892388772527
2022-12-14 00:27:15.542276,99.92593880001372
2022-12-15 00:27:15.542276,99.89117194533331
2022-12-16 00:27:15.542276,100.56869101971176
2022-12-19 00:27:15.542276,101.53764305986695
2022-12-20 00:27:15.542276,102.3432293933973
2022-12-21 00:27:15.542276,102.44081293178205
2022-12-22 00:27:15.542276,103.3976480454465
2022-12-23 00:27:15.542276,103.67242575417497
2022-12-26 00:27:15.542276,104.61065065166366
2022-12-27 00:27:15.542276,105.24438548757408
2022-12-28 00:27:15.542276,105.3795449228092
2022-12-29 00:27:15.542276,104.64070080486988
2022-12-30 00:27:15.542276,105.57022100299898
2023-01-02 00:27:15.542276,105.56038420735455
2023-01-03 00:27:15.542276,106.15545156949521
2023-01-04 00:27:15.542276,106.05589631218942
2023-01-05 00:27:15.542276,105.93315090743519
2023-01-06 00:27:15.542276,106.77023825593491
2023-01-09 00:27:15.542276,106.46498510054448
2023-01-10 00:27:15.542276,106.28361677707929
2023-01-11 00:27:15.542276,106.67771235977902
2023-01-12 00:27:15.542276,107.5268388347631
2023-01-13 00:27:15.542276,106.95619828577632
2023-01-16 00:27:15.542276,106.17502633329052
2023-01-17 00:27:15.542276,106.46555222274408
2023-01-18 00:27:15.542276,106.61094279852315
2023-01-19 00:27:15.542276,107.5466860873644
2023-01-20 00:27:15.542276,107.51244762238946
2023-01-23 00:27:15.542276,108.40456521523582
2023-01-24 00:27:15.542276,108.75132683696219
2023-01-25 00:27:15.542276,108.58634708429206
2023-01-26 00:27:15.542276,108.59833741921831
2023-01-27 00:27:15.542276,108.36786712397416
2023-01-30 00:27:15.542276,107.81791903154824
2023-01-31 00:27:15.542276,106.88672780044146
2023-02-01 00:27:15.542276,107.24350734821279
2023-02-02 00:27:15.542276,106.31065871536153
2023-02-03 00:27:15.542276,105.33948921653472
2023-02-06 00:27:15.542276,105.48687971304808
2023-02-07 00:27:15.542276,105.38318772224659
2023-02-08 00:27:15.542276,104.70150133894963
2023-02-09 00:27:15.542276,105.54923618457879
2023-02-10 00:27:15.542276,104.56420643202385
2023-02-13 00:27:15.542276,104.05683584194176
2023-02-14 00:27:15.542276,103.87831289035967
2023-02-15 00:27:15.542276,102.91985766805821
2023-02-16 00:27:15.542276,103.785888979401
2023-02-17 00:27:15.542276,104.17621437175232
2023-02-20 00:27:15.542276,104.05865920505093
2023-02-21 00:27:15.542276,103.69700109741157
2023-02-22 00:27:15.542276,103.57050135954792
2023-02-23 00:27:15.542276,103.45979133813614
2023-02-24 00:27:15.542276,103.44410781385085
2023-02-27 00:27:15.542276,104.03185474326881
2023-02-28 00:27:15.542276,103.65916501225783
2023-03-01 00:27:15.542276,104.35803545634403
2023-03-02 00:27:15.542276,104.61156353033493
2023-03-03 00:27:15.542276,105.01758289317925
2023-03-06 00:27:15.542276,104.96131757123003
2023-03-07 00:27:15.542276,105.01386169931428
2023-03-08 00:27:15.542276,105.33224205971517
2023-03-09 00:27:15.542276,104.81672006704028
2023-03-10 00:27:15.542276,104.82738504035594
2023-03-13 00:27:15.542276,105.11452863964057
2023-03-14 00:27:15.542276,104.55247098328248
2023-03-15 00:27:15.542276,105.21968667578784
2023-03-16 00:27:15.542276,105.49983322383278
2023-03-17 00:27:15.542276,105.19979542774365
2023-03-20 00:27:15.542276,104.27829171773102
2023-03-21 00:27:15.542276,104.56247229264135
2023-03-22 00:27:15.542276,103.64027140299915
2023-03-23 00:27:15.542276,102.66169773579028
2023-03-24 00:27:15.542276,102.33990415046605
2023-03-27 00:27:15.542276,101.73446685963434
2023-03-28 00:27:15.542276,101.77323356939633
2023-03-29 00:27:15.542276,102.23101205568358
2023-03-30 00:27:15.542276,101.64688017078734
2023-03-31 00:27:15.542276,101.51533820616346
2023-04-03 00:27:15.542276,100.89515507746934
2023-04-04 00:27:15.542276,100.50305818243179
2023-04-05 00:27:15.542276,101.15783630158158
2023-04-06 00:27:15.542276,100.84089493849639
2023-04-07 00:27:15.542276,101.33425218167028
2023-04-10 00:27:15.542276,101.85135884775454
2023-04-11 00:27:15.542276,102.76726118885577
2023-04-12 00:27:15.542276,102.94742031681328
2023-04-13 00:27:15.542276,102.63112100442287
2023-04-14 00:27:15.542276,102.77364080285032
2023-04-17 00:27:15.542276,101.84706519679841
2023-04-18 00:27:15.542276,101.92479534632172
2023-04-19 00:27:15.542276,102.87652335483926
2023-04-20 00:27:15.542276,103.49076740229634
2023-04-21 00:27:15.542276,102.7893078256154
2023-04-24 00:27:15.542276,103.05454819435258
2023-04-25 00:27:15.542276,102.18260717982731
2023-04-26 00:27:15.542276,101.39226244679723
